launch_id	mission_id	mission_name	mission_type	mission_description	orbit_name	orbit_abbrev	program_name	lsp_name	lsp_type
d303cf52-afa5-404a-9cb9-0ce41558be18	611.0	Anik F2	Communications	The Anik satellites are a series of geostationary communications satellites launched by Telesat Canada for television in Canada. 	Geostationary Transfer Orbit	GTO		Arianespace	Commercial
63cd2fc9-0078-425e-9c22-8fbf00c19a07	5579.0	Parus 95	Navigation	Navigation satellite providing location information for the Tsiklon-B navigation system	Low Earth Orbit	LEO		Production Corporation Polyot	Commercial
367068f8-c36e-4e4d-af55-3ddd07d470f7	5580.0	Tan Ce 2	Earth Science	It is the first space mission launched by China to investigate Earth's magnetosphere. It consists of two satellites: an Equatorial satellite (TC-1) and Polar satellite (TC-2).	Low Earth Orbit	LEO		China Aerospace Science and Technology Corporation	Government
8633d5f0-ea8b-4f9c-a78b-5a48406f44df	5581.0	Messenger	Planetary Science	"MESSENGER was a NASA robotic space probe that orbited the planet Mercury between 2011 and 2015, studying Mercury's chemical composition, geology, and magnetic field. The name is a backronym for ""MErcury Surface, Space ENvironment, GEochemistry, and Ranging"", and a reference to the messenger god Mercury from Roman mythology."	Low Earth Orbit	LEO	Discovery Program	United States Air Force	Government
9d5b3c55-a2fc-4b20-80a9-66f744f8da34	5582.0	Amazonas-1	Communications	The Amazonas 1 Latin American satellite, launched in the summer of 2004, is the fifth and most powerful satellite launched by the Spanish telecommunications satellite organization Hispasat so far. It provides a full range of both fixed and broadcast communications services, including TV broadcasting, business services, VSAT and data broadcasting, to the whole of the American continent, together with a transatlantic link for Europe and North Africa, over a 15-year mission lifetime.	Geostationary Orbit	Direct-GEO		Khrunichev State Research and Production Space Center	Government
bf3eb453-b4c0-48e4-a38e-c6255512911e							International Space Station	Russian Federal Space Agency (ROSCOSMOS)	Government
05256db3-61a5-44b5-b0c7-dca8157b8ff3	5583.0	Fanhui Shi Weixing (19)	Earth Science	Recoverable satellite officially stated to be conducting space scientific research, land surveying, mapping and other scientific experiments. Said to have improved experimental technology, with higher orientation precision and more complex on-board computers and software.	Low Earth Orbit	LEO		China Aerospace Science and Technology Corporation	Government
24723fad-aeec-43c7-bedd-a463013d70ae	5584.0	NROL-1 (Quasar 15)	Communications	63rd and last flight of Atlas IIAS. 576th and final launch of Rocketdyne-powered Atlas rockets. Final launch from LC36A after 42 years of use. Launch delayed from June 24 and 25, July 1 and 27, August 27, 28, 29 and 30. The payload was probably a communications satellite used to relay data from imaging spy satellites.	Geostationary Orbit	Direct-GEO		Lockheed Martin	Commercial
87592bf3-0250-4cb0-a76b-32a6bf65c4c3	5585.0	Ofeq-6	Government/Top Secret	Military observation satellite failed to reach orbit. Finanical loss estimated by Israeli press as $ 100 million..	Low Earth Orbit	LEO		Israeli Space Agency	Government
dfe0f9bb-ef92-40a0-a288-c4cd8e7e7185	5586.0	Shi Jian 6A & 6B	Navigation	It was announced that the two satellites had a design life of at least two years, and would be used to probe the space environment, radiation and its effects, record space physical environment parameters, and conduct other related space experiments.	Low Earth Orbit	LEO		China Aerospace Science and Technology Corporation	Government
34e353dc-a3a9-4396-96f9-f1c42cd2414d								Indian Space Research Organization	Government
5b01e4b5-60e5-4cd0-9895-6a43b8cf8533	5587.0	Strela-3 135 to 136	Government/Top Secret	Second generation store-dump military communications satellites	Low Earth Orbit	LEO		Production Corporation Polyot	Commercial
69d229aa-1c32-4daa-aa9a-06b08af1aaab	5588.0	Yantar-4K2M 1	Government/Top Secret	Film-return reconnaisance satellite. Maneuvered on October 1 to a 213 x 330 km orbit. Believed to be an improved Yantar-4K1 with a longer lifetime - and given the code name 'Kobalt' previously applied to the defunct Yantar-4K2 system. When re-entry was commanded after only 107 days in orbit, there was speculation that problems had arisen with the satellite. Sources claimed the satellite had some kind of control problem, which was brought under control, and the two smaller film return capsules were successfully returned.	Low Earth Orbit	LEO		Russian Space Forces	Government
c8082540-2ee5-4b81-850c-e1d065673361	5589.0	Fanhui Shi Weixing (20)	Government/Top Secret	Recoverable military satellite. Returned to Earth at 02:48 GMT on October 15, falling through the roof of a house in the village of Penglai, Sichuan province..	Low Earth Orbit	LEO		China Aerospace Science and Technology Corporation	Government
241d73d1-148f-4a9d-a9a1-6bf098c79e80	198.0	Soyuz TMA-5	Human Exploration	"Soyuz TMA-5 begins Expedition 10 by carrying 3 astronauts and cosmonauts to the International Space Station. 
Russian Commander, cosmonaut Salizhan Sharipov alongside Flight Engineers, Leroy Chiao (NASA) & Yuri Shargin (RSA) will launch aboard the Soyuz spacecraft from the Baikonur Cosmodrome in Kazakhstan and then rendezvous with the station. 
It landed on April 24, 2005, 22:08 UTC"	Low Earth Orbit	LEO	Soyuz	Russian Federal Space Agency (ROSCOSMOS)	Government
bbab46fc-615c-4915-976e-ba11514b1149	5590.0	AMC 15	Communications	A communications satellite that belonged to SES Americom	Geostationary Orbit	Direct-GEO		Khrunichev State Research and Production Space Center	Government
b085e772-705b-4ef1-ba3a-33efb53d5d4d	5591.0	Feng Yun 2C	Earth Science	Third Fengyun-2 weather satellite. The apogee motor placed the satellite into a drifting geostationary orbit.	Geostationary Orbit	Direct-GEO		China Aerospace Science and Technology Corporation	Government
afe3a48e-4a7f-479e-bc25-dc4751b8c6b3	5592.0	Ekspress AM-1	Communications	The Ekspress-AM 1 is a communications satellite for russian domestic communication services. The lifetime of the spacecraft has been increased to 12 years. While the spacecraft itself is built by russian RSCC (Kosmicheskiya Svyaz), the communication payloads is built by NEC.	Geostationary Orbit	Direct-GEO		Khrunichev State Research and Production Space Center	Government
f3a8b0e3-6cbc-4aed-900e-790cb6a5a11d	5593.0	Zi Yuan 2-3	Earth Science	Zi Yuan 2-3 was a low earth orbit digital imaging spacecraft used by the Chinese government, probably for both civilian and military reconnaissance purposes..	Low Earth Orbit	LEO		China Aerospace Science and Technology Corporation	Government
b33f44b8-43d2-40f3-9fab-c434169fe5a0	5594.0	GPS IIR-13	Navigation	Launch delayed from September 22, October 8, 25 and 30, November 5. Fired its apogee motor at around 02:40 GMT on November 9 to transfer from its initial 159 x 20380 km x 39.1 deg transfer orbit to its operational orbit in the GPS constellation..	Medium Earth Orbit	MEO	Global Positioning System	United States Air Force	Government
faa607c3-0058-4b52-87ce-035e8554760c	5595.0	GVM Oblik	Government/Top Secret	Oblik-Dummy was Zenit-8 (Oblik) spy sat, which has been in storage long beyond its service live and was converted to an instrumented dummy payload for the maiden launch of the new Soyuz-2-1a launch vehicle. The photographic equipment was removed and the vehicle was fitted with vibration and thermal sensors designed to measure the launch environment of the new launch vehicle.	Low Earth Orbit	LEO		Russian Space Forces	Government
c8d3dde7-f097-4fed-b2e8-bb7c9043d3b3	5596.0	Shiyan Weixing 2	Earth Science	Remote Sensing Technology..	Low Earth Orbit	LEO		China Aerospace Science and Technology Corporation	Government
db02116f-17ba-429a-b6c1-8e7f13b5e787	5597.0	Swift	Astrophysics	NASA Medium-class Explorer satellite dedicated to study of gamma ray bursts, the third after the IMAGE and WMAP satellites.	Low Earth Orbit	LEO		United States Air Force	Government
71a1e75e-b7ba-46d9-bbec-d0e3591d837b	5598.0	AMC 16	Communications	AMC-16, like AMC-15, was a hybrid Ku/Ka-band satellite built by Lockheed Martin and based on the A2100 spacecraft platform.	Geostationary Transfer Orbit	GTO		Lockheed Martin	Commercial
b338e79f-b718-4f83-86b3-a4c6a2a53249	600.0	Helios 2A, Essaim 1-4, PARASOL, Nanosat 01	Dedicated Rideshare	Helios and Essaim are French miltary satellites for observation of Earth. Parasol is an Earth Observation research satellite.Nanosat 01 is a small technologu demonstator for the spanish space agency INTA.	Sun-Synchronous Orbit	SSO		Arianespace	Commercial
6681c5ad-b2ae-49ef-83db-99dae77de9bd								Boeing	Commercial
db36f412-74cc-418a-9f31-0af81217609d							International Space Station	Russian Federal Space Agency (ROSCOSMOS)	Government
f09ec581-32b0-4d7f-82fa-8187f26c7f28	5599.0	Sich-1M	Earth Science	Ukranian-built remote sensing satellite. Third stage apogee kick burn was too short, raising the perigee of the orbit from 78 km to 280 km, rather than the 650 km planned..	Low Earth Orbit	LEO		Russian Space Forces	Government
9ca166ce-f300-4007-ad01-79ea0272940a	5600.0	Uragan 85, 86 & Uragan-M 3	Navigation	GLONASS navigation satellites	Medium Earth Orbit	MEO	GLONASS	Khrunichev State Research and Production Space Center	Government
e30c1459-4848-4762-835d-d2ce08114010	5601.0	Deep Impact (DIF)	Planetary Science	Deep Impact was to fly by Comet 9P/Tempel-1 on 3 July 2005. An impacter it released was to hit the comet on 4 July at 10.2 km/s, producing a crater and ejecta plume that would allow the flyby spacecraft to determine the composition and structure of the comet's nucleus.	Asteroid	Asteroid	Discovery Program	United States Air Force	Government
aba12de6-34e6-4c24-a2a9-00c86128dc19	5602.0	Parus 96	Navigation	Navigation satellite providing location information for the Tsiklon-B navigation system	Low Earth Orbit	LEO		Production Corporation Polyot	Commercial
1e07e971-70ca-4459-b9b3-6d838a509166	5603.0	AMC 12	Communications	Americom 12 satellite, also known as Worldsat 2.	Geostationary Orbit	Direct-GEO		Khrunichev State Research and Production Space Center	Government
efabbdd5-0b6e-459e-a4c0-e9de0036f19f	5604.0	NROL-23 (Intruder 7A & 7B)	Government/Top Secret	Last launch of an Atlas model using the original, innovative, balloon propellant tanks conceived in 1947. Third launch of new generation paired satellites used for tracking, characterisation, and intelligence on naval vessels and civilian shipping worldwide.	Low Earth Orbit	LEO		Lockheed Martin	Commercial
689ff724-f502-44b2-a3a4-34b895e1d258	809.0	XTAR-EUR, Maqsat-B2, Sloshsat	Dedicated Rideshare	XTAR-EUR is a communication satellite operating at 29 degrees East. Serving the needs of US, Spanish and allied governments. Maqsat B2 was designed to represent a commercial passenger for vehicle evaluation but was used as a technology platform for several European experiments, including Sloshsat in this case. Sloshsat is a satellite to investigate the behavior of liquids in weightlessness.	Geostationary Transfer Orbit	GTO		Arianespace	Commercial
4b0352cb-185d-48c8-ac3d-c763ccfdfaf9	5605.0	Himawari-6 (MTSAT-1R)	Earth Science	Multi-functional satellite providing communications and navigational services for aircraft, and provide weather data to users throughout the entire Asia-Pacific region, as far south as Australia / New Zealand.	Geostationary Transfer Orbit	GTO		Japan Aerospace Exploration Agency	Government
af0e4bea-d534-4145-9e7c-20410f2359f4							International Space Station	Russian Federal Space Agency (ROSCOSMOS)	Government
27bd055b-622f-4602-af6c-e587ffbddcab	5606.0	XM-3	Communications	The satellite would supplement the American XM network's satellite direct-broadcast digital radio service.	Geostationary Orbit	Direct-GEO		Sea Launch	Commercial
57d8217f-5cc3-476f-b688-9dba65e8f988	5607.0	INMARSAT 4 F1	Communications	Heaviest single payload to geosynchronous transfer orbit to that date. The satellite was to provide L-band mobile communications and wideband data transmission for Inmarsat's global network.	Geosynchronous Transfer Orbit	GSTO		Lockheed Martin	Commercial
ce098cfe-3329-4a9c-9766-407f4988408e	5608.0	Ekspress AM-2	Communications	The Ekspress-AM 2 and 3 series are communications satellites for russian domestic communication services. The lifetime of the spacecraft has been increased to 12 years.	Geostationary Orbit	Direct-GEO		Khrunichev State Research and Production Space Center	Government
75828e1a-03b0-4ac0-947b-4e2690cc3b43	5609.0	XSS-11	Test Flight	USA-165 or XSS-11 (Experimental Satellite System-11) is a small, washing-machine-sized, low-cost spacecraft developed by the U.S. Air Force Research Laboratory's Space Vehicles Directorate to test technology for proximity operations.	Low Earth Orbit	LEO		Orbital Sciences Corporation	Commercial
a807578f-7701-43d1-8fc4-c3f57a1fbcde	5610.0	Apstar 6	Communications	Communications Ku and C band transponders.	Geostationary Orbit	Direct-GEO		China Aerospace Science and Technology Corporation	Government
98e6547f-fefd-436e-8540-8befc0a7774a	199.0	Soyuz TMA-6	Human Exploration	"Soyuz TMA-6 begins Expedition 11 by carrying 3 astronauts and cosmonauts to the International Space Station. 
Russian Commander, cosmonaut Sergei Krikalev alongside Flight Engineers, John Phillips (NASA) & Roberto Vittori (ESA) will launch aboard the Soyuz spacecraft from the Baikonur Cosmodrome in Kazakhstan and then rendezvous with the station. 
It landed on October 11, 2005, 01:09:00 UTC"	Low Earth Orbit	LEO	Soyuz	Russian Federal Space Agency (ROSCOSMOS)	Government
95cc0435-6231-468f-853b-2f730b23552d								Orbital Sciences Corporation	Commercial
19b4b97c-5eaa-48fc-a4a9-37c9daa7a26a	5611.0	Spaceway 1	Communications	Hughes Network Systems is developing a global satellite network named Spaceway, which will provide high-bandwidth and high-speed communications for broadband and multimedia applications.	Geostationary Orbit	Direct-GEO		Sea Launch	Commercial
1da73266-21b0-4f68-ab77-824a0de6750e	5612.0	NROL-16 (Onyx 5)	Government/Top Secret	Amateur observors believed this to be the fifth in the Lacrosse/Onyx radar spy satellite series built by Lockheed Martin.	Low Earth Orbit	LEO		United States Air Force	Government
